t_s,theta1_rad,theta2_rad,omega1_rad_s,omega2_rad_s,energy_J,energy_drift_rel
2.684000e+01,3.204324e-01,1.016441e+00,-4.646286e+00,7.737662e+00,1.490359e-01,-9.336999e-08
2.685000e+01,2.756625e-01,1.091450e+00,-4.313124e+00,7.272675e+00,1.490359e-01,-7.999932e-08
2.686000e+01,2.340555e-01,1.162067e+00,-4.014059e+00,6.859239e+00,1.490359e-01,-7.296280e-08
2.687000e+01,1.952685e-01,1.228801e+00,-3.748732e+00,6.495358e+00,1.490359e-01,-7.005140e-08
2.688000e+01,1.589788e-01,1.292121e+00,-3.514011e+00,6.175633e+00,1.490359e-01,-6.923903e-08
2.689000e+01,1.248992e-01,1.352440e+00,-3.306042e+00,5.893958e+00,1.490359e-01,-6.934790e-08
2.690000e+01,9.278124e-02,1.410108e+00,-3.121091e+00,5.644610e+00,1.490359e-01,-6.979464e-08
2.691000e+01,6.241169e-02,1.465423e+00,-2.955855e+00,5.422597e+00,1.490359e-01,-7.031686e-08
2.692000e+01,3.360788e-02,1.518637e+00,-2.807515e+00,5.223707e+00,1.490359e-01,-7.080792e-08
2.693000e+01,6.212985e-03,1.569963e+00,-2.673711e+00,5.044431e+00,1.490359e-01,-7.123238e-08
2.694000e+01,-1.990822e-02,1.619581e+00,-2.552481e+00,4.881864e+00,1.490359e-01,-7.158506e-08
2.695000e+01,-4.487306e-02,1.667648e+00,-2.442189e+00,4.733597e+00,1.490359e-01,-7.187248e-08
2.696000e+01,-6.878389e-02,1.714294e+00,-2.341473e+00,4.597634e+00,1.490359e-01,-7.210461e-08
2.697000e+01,-9.173061e-02,1.759636e+00,-2.249190e+00,4.472310e+00,1.490359e-01,-7.229162e-08
2.698000e+01,-1.137926e-01,1.803771e+00,-2.164373e+00,4.356236e+00,1.490359e-01,-7.244221e-08
2.699000e+01,-1.350402e-01,1.846787e+00,-2.086200e+00,4.248251e+00,1.490359e-01,-7.256385e-08
2.700000e+01,-1.555363e-01,1.888760e+00,-2.013960e+00,4.147381e+00,1.490359e-01,-7.266242e-08
2.701000e+01,-1.753371e-01,1.929756e+00,-1.947034e+00,4.052816e+00,1.490359e-01,-7.274259e-08
2.702000e+01,-1.944929e-01,1.969835e+00,-1.884872e+00,3.963879e+00,1.490359e-01,-7.280831e-08
2.703000e+01,-2.130488e-01,2.009050e+00,-1.826982e+00,3.880017e+00,1.490359e-01,-7.286236e-08
2.704000e+01,-2.310453e-01,2.047451e+00,-1.772911e+00,3.800782e+00,1.490359e-01,-7.290701e-08
2.705000e+01,-2.485183e-01,2.085080e+00,-1.722234e+00,3.725823e+00,1.490359e-01,-7.294426e-08
2.706000e+01,-2.654999e-01,2.121981e+00,-1.674550e+00,3.654875e+00,1.490359e-01,-7.297552e-08
2.707000e+01,-2.820180e-01,2.158191e+00,-1.629469e+00,3.587756e+00,1.490359e-01,-7.300195e-08
2.708000e+01,-2.980967e-01,2.193748e+00,-1.586608e+00,3.524357e+00,1.490359e-01,-7.302454e-08
2.709000e+01,-3.137563e-01,2.228690e+00,-1.545588e+00,3.464637e+00,1.490359e-01,-7.304400e-08
2.710000e+01,-3.290133e-01,2.263053e+00,-1.506031e+00,3.408618e+00,1.490359e-01,-7.306083e-08
2.711000e+01,-3.438805e-01,2.296875e+00,-1.467563e+00,3.356372e+00,1.490359e-01,-7.307559e-08
2.712000e+01,-3.583670e-01,2.330194e+00,-1.429814e+00,3.308014e+00,1.490359e-01,-7.308864e-08
2.713000e+01,-3.724780e-01,2.363049e+00,-1.392423e+00,3.263688e+00,1.490359e-01,-7.310025e-08
2.714000e+01,-3.862155e-01,2.395481e+00,-1.355047e+00,3.223557e+00,1.490359e-01,-7.311067e-08
2.715000e+01,-3.995779e-01,2.427534e+00,-1.317366e+00,3.187783e+00,1.490359e-01,-7.312004e-08
2.716000e+01,-4.125608e-01,2.459252e+00,-1.279096e+00,3.156516e+00,1.490359e-01,-7.312845e-08
2.717000e+01,-4.251571e-01,2.490680e+00,-1.239995e+00,3.129872e+00,1.490359e-01,-7.313601e-08
2.718000e+01,-4.373573e-01,2.521865e+00,-1.199875e+00,3.107927e+00,1.490359e-01,-7.314278e-08
2.719000e+01,-4.491507e-01,2.552854e+00,-1.158604e+00,3.090700e+00,1.490359e-01,-7.314875e-08
2.720000e+01,-4.605253e-01,2.583695e+00,-1.116114e+00,3.078148e+00,1.490359e-01,-7.315395e-08
2.721000e+01,-4.714689e-01,2.614433e+00,-1.072403e+00,3.070164e+00,1.490359e-01,-7.315844e-08
2.722000e+01,-4.819695e-01,2.645113e+00,-1.027528e+00,3.066574e+00,1.490359e-01,-7.316224e-08
2.723000e+01,-4.920160e-01,2.675778e+00,-9.816059e-01,3.067150e+00,1.490359e-01,-7.316532e-08
2.724000e+01,-5.015987e-01,2.706469e+00,-9.348002e-01,3.071615e+00,1.490359e-01,-7.316785e-08
2.725000e+01,-5.107097e-01,2.737222e+00,-8.873147e-01,3.079656e+00,1.490359e-01,-7.316986e-08
2.726000e+01,-5.193435e-01,2.768073e+00,-8.393813e-01,3.090940e+00,1.490359e-01,-7.317142e-08
2.727000e+01,-5.274967e-01,2.799051e+00,-7.912495e-01,3.105127e+00,1.490359e-01,-7.317266e-08
2.728000e+01,-5.351687e-01,2.830184e+00,-7.431765e-01,3.121882e+00,1.490359e-01,-7.317354e-08
2.729000e+01,-5.423613e-01,2.861496e+00,-6.954179e-01,3.140885e+00,1.490359e-01,-7.317426e-08
2.730000e+01,-5.490789e-01,2.893008e+00,-6.482212e-01,3.161843e+00,1.490359e-01,-7.317477e-08
2.731000e+01,-5.553283e-01,2.924738e+00,-6.018204e-01,3.184494e+00,1.490359e-01,-7.317516e-08
2.732000e+01,-5.611187e-01,2.956703e+00,-5.564325e-01,3.208611e+00,1.490359e-01,-7.317545e-08
2.733000e+01,-5.664610e-01,2.988915e+00,-5.122558e-01,3.234001e+00,1.490359e-01,-7.317565e-08
2.734000e+01,-5.713684e-01,3.021386e+00,-4.694693e-01,3.260512e+00,1.490359e-01,-7.317577e-08
2.735000e+01,-5.758556e-01,3.054128e+00,-4.282338e-01,3.288022e+00,1.490359e-01,-7.317575e-08
2.736000e+01,-5.799388e-01,3.087150e+00,-3.886930e-01,3.316442e+00,1.490359e-01,-7.317563e-08
2.737000e+01,-5.836355e-01,3.120460e+00,-3.509755e-01,3.345715e+00,1.490359e-01,-7.317533e-08
2.738000e+01,-5.869647e-01,3.154067e+00,-3.151969e-01,3.375806e+00,1.490359e-01,-7.317483e-08
2.739000e+01,-5.899463e-01,3.187979e+00,-2.814624e-01,3.406704e+00,1.490359e-01,-7.317410e-08
2.740000e+01,-5.926011e-01,3.222204e+00,-2.498685e-01,3.438418e+00,1.490359e-01,-7.317314e-08
2.741000e+01,-5.949511e-01,3.256750e+00,-2.205056e-01,3.470973e+00,1.490359e-01,-7.317185e-08
2.742000e+01,-5.970190e-01,3.291626e+00,-1.934597e-01,3.504407e+00,1.490359e-01,-7.317024e-08
2.743000e+01,-5.988283e-01,3.326841e+00,-1.688142e-01,3.538773e+00,1.490359e-01,-7.316823e-08
2.744000e+01,-6.004035e-01,3.362405e+00,-1.466513e-01,3.574132e+00,1.490359e-01,-7.316577e-08
2.745000e+01,-6.017699e-01,3.398327e+00,-1.270534e-01,3.610557e+00,1.490359e-01,-7.316280e-08
2.746000e+01,-6.029534e-01,3.434620e+00,-1.101045e-01,3.648129e+00,1.490359e-01,-7.315926e-08
2.747000e+01,-6.039811e-01,3.471294e+00,-9.589070e-02,3.686938e+00,1.490359e-01,-7.315509e-08
2.748000e+01,-6.048806e-01,3.508363e+00,-8.450178e-02,3.727082e+00,1.490359e-01,-7.315027e-08
2.749000e+01,-6.056808e-01,3.545840e+00,-7.603151e-02,3.768668e+00,1.490359e-01,-7.314463e-08
2.750000e+01,-6.064113e-01,3.583742e+00,-7.057871e-02,3.811815e+00,1.490359e-01,-7.313812e-08
2.751000e+01,-6.071028e-01,3.622082e+00,-6.824805e-02,3.856650e+00,1.490359e-01,-7.313064e-08
2.752000e+01,-6.077871e-01,3.660881e+00,-6.915082e-02,3.903314e+00,1.490359e-01,-7.312205e-08
2.753000e+01,-6.084970e-01,3.700155e+00,-7.340592e-02,3.951960e+00,1.490359e-01,-7.311221e-08
2.754000e+01,-6.092668e-01,3.739927e+00,-8.114086e-02,4.002759e+00,1.490359e-01,-7.310097e-08
2.755000e+01,-6.101319e-01,3.780218e+00,-9.249290e-02,4.055898e+00,1.490359e-01,-7.308798e-08
2.756000e+01,-6.111292e-01,3.821054e+00,-1.076105e-01,4.111587e+00,1.490359e-01,-7.307316e-08
2.757000e+01,-6.122972e-01,3.862459e+00,-1.266547e-01,4.170058e+00,1.490359e-01,-7.305617e-08
2.758000e+01,-6.136760e-01,3.904465e+00,-1.498015e-01,4.231573e+00,1.490359e-01,-7.303661e-08
2.759000e+01,-6.153075e-01,3.947102e+00,-1.772433e-01,4.296424e+00,1.490359e-01,-7.301413e-08
2.760000e+01,-6.172358e-01,3.990406e+00,-2.091922e-01,4.364944e+00,1.490359e-01,-7.298837e-08
2.761000e+01,-6.195072e-01,4.034414e+00,-2.458828e-01,4.437507e+00,1.490359e-01,-7.295874e-08
2.762000e+01,-6.221702e-01,4.079171e+00,-2.875753e-01,4.514536e+00,1.490359e-01,-7.292470e-08
2.763000e+01,-6.252763e-01,4.124721e+00,-3.345601e-01,4.596515e+00,1.490359e-01,-7.288553e-08
2.764000e+01,-6.288801e-01,4.171119e+00,-3.871619e-01,4.683993e+00,1.490359e-01,-7.284059e-08
2.765000e+01,-6.330395e-01,4.218422e+00,-4.457447e-01,4.777596e+00,1.490359e-01,-7.278955e-08
2.766000e+01,-6.378163e-01,4.266694e+00,-5.107168e-01,4.878036e+00,1.490359e-01,-7.273212e-08
2.767000e+01,-6.432766e-01,4.316008e+00,-5.825354e-01,4.986127e+00,1.490359e-01,-7.266886e-08
2.768000e+01,-6.494915e-01,4.366445e+00,-6.617112e-01,5.102790e+00,1.490359e-01,-7.260123e-08
2.769000e+01,-6.565373e-01,4.418096e+00,-7.488085e-01,5.229069e+00,1.490359e-01,-7.253334e-08
2.770000e+01,-6.644961e-01,4.471062e+00,-8.444425e-01,5.366131e+00,1.490359e-01,-7.247255e-08
2.771000e+01,-6.734567e-01,4.525459e+00,-9.492654e-01,5.515261e+00,1.490359e-01,-7.243358e-08
2.772000e+01,-6.835143e-01,4.581412e+00,-1.063936e+00,5.677839e+00,1.490359e-01,-7.244090e-08
2.773000e+01,-6.947703e-01,4.639065e+00,-1.189057e+00,5.855275e+00,1.490359e-01,-7.253490e-08
2.774000e+01,-7.073317e-01,4.698572e+00,-1.325067e+00,6.048879e+00,1.490359e-01,-7.277672e-08
2.775000e+01,-7.213082e-01,4.760100e+00,-1.472036e+00,6.259629e+00,1.490359e-01,-7.324580e-08
2.776000e+01,-7.368070e-01,4.823822e+00,-1.629334e+00,6.487742e+00,1.490359e-01,-7.401661e-08
2.777000e+01,-7.539233e-01,4.889909e+00,-1.795090e+00,6.731980e+00,1.490359e-01,-7.507320e-08
2.778000e+01,-7.727242e-01,4.958504e+00,-1.965372e+00,6.988569e+00,1.490359e-01,-7.611456e-08
2.779000e+01,-7.932228e-01,5.029696e+00,-2.133107e+00,7.249728e+00,1.490359e-01,-7.624639e-08
2.780000e+01,-8.153406e-01,5.103470e+00,-2.286939e+00,7.502092e+00,1.490359e-01,-7.385999e-08
2.781000e+01,-8.388619e-01,5.179643e+00,-2.410740e+00,7.725930e+00,1.490359e-01,-6.755294e-08
2.782000e+01,-8.633902e-01,5.257812e+00,-2.485008e+00,7.896862e+00,1.490359e-01,-5.866939e-08
2.783000e+01,-8.883343e-01,5.337325e+00,-2.491224e+00,7.991541e+00,1.490359e-01,-5.282971e-08
2.784000e+01,-9.129494e-01,5.417340e+00,-2.418292e+00,7.996163e+00,1.490359e-01,-5.551823e-08
2.785000e+01,-9.364387e-01,5.496953e+00,-2.267315e+00,7.912772e+00,1.490359e-01,-6.525351e-08
2.786000e+01,-9.580771e-01,5.575358e+00,-2.050961e+00,7.758311e+00,1.490359e-01,-7.521201e-08
2.787000e+01,-9.773024e-01,5.651964e+00,-1.787948e+00,7.557162e+00,1.490359e-01,-8.080008e-08
2.788000e+01,-9.937428e-01,5.726425e+00,-1.496816e+00,7.332853e+00,1.490359e-01,-8.211387e-08
2.789000e+01,-1.007194e+00,5.798604e+00,-1.192236e+00,7.103267e+00,1.490359e-01,-8.122240e-08
2.790000e+01,-1.017576e+00,5.868511e+00,-8.841727e-01,6.879707e+00,1.490359e-01,-7.979119e-08
2.791000e+01,-1.024887e+00,5.936239e+00,-5.786401e-01,6.668056e+00,1.490359e-01,-7.857962e-08
2.792000e+01,-1.029169e+00,6.001919e+00,-2.788870e-01,6.470460e+00,1.490359e-01,-7.776575e-08
2.793000e+01,-1.030489e+00,6.065694e+00,1.355592e-02,6.286763e+00,1.490359e-01,-7.729209e-08
2.794000e+01,-1.028924e+00,6.127696e+00,2.981277e-01,6.115520e+00,1.490359e-01,-7.704916e-08
2.795000e+01,-1.024553e+00,6.188039e+00,5.747558e-01,5.954637e+00,1.490359e-01,-7.694193e-08
2.796000e+01,-1.017455e+00,6.246815e+00,8.435680e-01,5.801750e+00,1.490359e-01,-7.690415e-08
2.797000e+01,-1.007707e+00,6.304093e+00,1.104730e+00,5.654439e+00,1.490359e-01,-7.689452e-08
2.798000e+01,-9.953852e-01,6.359915e+00,1.358361e+00,5.510350e+00,1.490359e-01,-7.688894e-08
2.799000e+01,-9.805647e-01,6.414303e+00,1.604498e+00,5.367247e+00,1.490359e-01,-7.687488e-08
2.800000e+01,-9.633204e-01,6.467256e+00,1.843086e+00,5.223055e+00,1.490359e-01,-7.684718e-08
2.801000e+01,-9.437286e-01,6.518754e+00,2.073985e+00,5.075870e+00,1.490359e-01,-7.680501e-08
2.802000e+01,-9.218670e-01,6.568758e+00,2.296990e+00,4.923973e+00,1.490359e-01,-7.675042e-08
2.803000e+01,-8.978159e-01,6.617213e+00,2.511852e+00,4.765833e+00,1.490359e-01,-7.668734e-08
2.804000e+01,-8.716580e-01,6.664049e+00,2.718305e+00,4.600111e+00,1.490359e-01,-7.662024e-08
2.805000e+01,-8.434787e-01,6.709186e+00,2.916094e+00,4.425668e+00,1.490359e-01,-7.655435e-08
2.806000e+01,-8.133658e-01,6.752530e+00,3.104999e+00,4.241563e+00,1.490359e-01,-7.649449e-08
2.807000e+01,-7.814089e-01,6.793982e+00,3.284864e+00,4.047052e+00,1.490359e-01,-7.644522e-08
2.808000e+01,-7.476989e-01,6.833435e+00,3.455619e+00,3.841586e+00,1.490359e-01,-7.640985e-08
2.809000e+01,-7.123268e-01,6.870776e+00,3.617302e+00,3.624802e+00,1.490359e-01,-7.639075e-08
2.810000e+01,-6.753826e-01,6.905893e+00,3.770073e+00,3.396510e+00,1.490359e-01,-7.638858e-08
2.811000e+01,-6.369540e-01,6.938668e+00,3.914233e+00,3.156679e+00,1.490359e-01,-7.640293e-08
2.812000e+01,-5.971251e-01,6.968988e+00,4.050228e+00,2.905410e+00,1.490359e-01,-7.643168e-08
2.813000e+01,-5.559747e-01,6.996739e+00,4.178660e+00,2.642916e+00,1.490359e-01,-7.647173e-08
2.814000e+01,-5.135746e-01,7.021810e+00,4.300288e+00,2.369485e+00,1.490359e-01,-7.651900e-08
2.815000e+01,-4.699886e-01,7.044093e+00,4.416029e+00,2.085449e+00,1.490359e-01,-7.656894e-08
2.816000e+01,-4.252701e-01,7.063485e+00,4.526953e+00,1.791148e+00,1.490359e-01,-7.661778e-08
2.817000e+01,-3.794615e-01,7.079883e+00,4.634280e+00,1.486889e+00,1.490359e-01,-7.666248e-08
2.818000e+01,-3.325920e-01,7.093190e+00,4.739375e+00,1.172919e+00,1.490359e-01,-7.670215e-08
2.819000e+01,-2.846765e-01,7.103310e+00,4.843739e+00,8.493812e-01,1.490359e-01,-7.674007e-08
2.820000e+01,-2.357143e-01,7.110146e+00,4.948993e+00,5.163020e-01,1.490359e-01,-7.678584e-08
2.821000e+01,-1.856879e-01,7.113603e+00,5.056867e+00,1.735757e-01,1.490359e-01,-7.685888e-08
2.822000e+01,-1.345622e-01,7.113585e+00,5.169162e+00,-1.790167e-01,1.490359e-01,-7.699373e-08
2.823000e+01,-8.228383e-02,7.109989e+00,5.287697e+00,-5.417479e-01,1.490359e-01,-7.724787e-08
2.824000e+01,-2.878164e-02,7.102715e+00,5.414202e+00,-9.148106e-01,1.490359e-01,-7.770770e-08
2.825000e+01,2.603172e-02,7.091659e+00,5.550140e+00,-1.298061e+00,1.490359e-01,-7.848799e-08
2.826000e+01,8.225562e-02,7.076723e+00,5.696381e+00,-1.690561e+00,1.490359e-01,-7.970153e-08
2.827000e+01,1.399931e-01,7.057825e+00,5.852672e+00,-2.089817e+00,1.490359e-01,-8.134669e-08
2.828000e+01,1.993355e-01,7.034921e+00,6.016791e+00,-2.490577e+00,1.490359e-01,-8.303017e-08
2.829000e+01,2.603375e-01,7.008040e+00,6.183355e+00,-2.883162e+00,1.490359e-01,-8.348846e-08
2.830000e+01,3.229783e-01,6.977338e+00,6.342451e+00,-3.251567e+00,1.490359e-01,-8.025343e-08
2.831000e+01,3.871112e-01,6.943167e+00,6.478764e+00,-3.572336e+00,1.490359e-01,-7.073443e-08
2.832000e+01,4.524121e-01,6.906147e+00,6.572609e+00,-3.816198e+00,1.490359e-01,-5.604300e-08
2.833000e+01,5.183555e-01,6.867196e+00,6.604352e+00,-3.954551e+00,1.490359e-01,-4.432678e-08
2.834000e+01,5.842495e-01,6.827468e+00,6.561665e+00,-3.969943e+00,1.490359e-01,-4.507606e-08
2.835000e+01,6.493422e-01,6.788202e+00,6.445444e+00,-3.864535e+00,1.490359e-01,-5.753719e-08
2.836000e+01,7.129588e-01,6.750510e+00,6.269575e+00,-3.659661e+00,1.490359e-01,-7.154835e-08
2.837000e+01,7.746037e-01,6.715235e+00,6.054682e+00,-3.386722e+00,1.490359e-01,-7.957813e-08
2.838000e+01,8.339898e-01,6.682899e+00,5.820838e+00,-3.076563e+00,1.490359e-01,-8.141129e-08
2.839000e+01,8.910089e-01,6.653747e+00,5.583332e+00,-2.753237e+00,1.490359e-01,-8.006301e-08
2.840000e+01,9.456771e-01,6.627824e+00,5.351871e+00,-2.432718e+00,1.490359e-01,-7.798844e-08
2.841000e+01,9.980840e-01,6.605052e+00,5.131625e+00,-2.124314e+00,1.490359e-01,-7.628141e-08
2.842000e+01,1.048354e+00,6.585282e+00,4.924696e+00,-1.832740e+00,1.490359e-01,-7.517783e-08
2.843000e+01,1.096623e+00,6.568334e+00,4.731351e+00,-1.559876e+00,1.490359e-01,-7.457949e-08
2.844000e+01,1.143024e+00,6.554021e+00,4.550869e+00,-1.306001e+00,1.490359e-01,-7.432226e-08
2.845000e+01,1.187680e+00,6.542153e+00,4.382068e+00,-1.070559e+00,1.490359e-01,-7.426936e-08
2.846000e+01,1.230700e+00,6.532551e+00,4.223605e+00,-8.526178e-01,1.490359e-01,-7.432748e-08
2.847000e+01,1.272182e+00,6.525046e+00,4.074139e+00,-6.511132e-01,1.490359e-01,-7.443923e-08
2.848000e+01,1.312209e+00,6.519478e+00,3.932415e+00,-4.649865e-01,1.490359e-01,-7.457149e-08
2.849000e+01,1.350852e+00,6.515698e+00,3.797297e+00,-2.932448e-01,1.490359e-01,-7.470623e-08
2.850000e+01,1.388173e+00,6.513568e+00,3.667783e+00,-1.349867e-01,1.490359e-01,-7.483461e-08
2.851000e+01,1.424223e+00,6.512956e+00,3.542998e+00,1.059450e-02,1.490359e-01,-7.495249e-08
2.852000e+01,1.459046e+00,6.513740e+00,3.422189e+00,1.442158e-01,1.490359e-01,-7.505870e-08
2.853000e+01,1.492678e+00,6.515803e+00,3.304712e+00,2.665156e-01,1.490359e-01,-7.515323e-08
2.854000e+01,1.525150e+00,6.519034e+00,3.190021e+00,3.780657e-01,1.490359e-01,-7.523687e-08
2.855000e+01,1.556487e+00,6.523330e+00,3.077660e+00,4.793828e-01,1.490359e-01,-7.531062e-08
2.856000e+01,1.586710e+00,6.528589e+00,2.967246e+00,5.709393e-01,1.490359e-01,-7.537548e-08
2.857000e+01,1.615837e+00,6.534718e+00,2.858465e+00,6.531728e-01,1.490359e-01,-7.543248e-08
2.858000e+01,1.643883e+00,6.541623e+00,2.751060e+00,7.264936e-01,1.490359e-01,-7.548245e-08
2.859000e+01,1.670862e+00,6.549219e+00,2.644825e+00,7.912916e-01,1.490359e-01,-7.552614e-08
2.860000e+01,1.696783e+00,6.557422e+00,2.539596e+00,8.479409e-01,1.490359e-01,-7.556423e-08
2.861000e+01,1.721657e+00,6.566152e+00,2.435248e+00,8.968042e-01,1.490359e-01,-7.559726e-08
2.862000e+01,1.745491e+00,6.575333e+00,2.331686e+00,9.382357e-01,1.490359e-01,-7.562582e-08
2.863000e+01,1.768293e+00,6.584893e+00,2.228840e+00,9.725831e-01,1.490359e-01,-7.565030e-08
2.864000e+01,1.790070e+00,6.594762e+00,2.126663e+00,1.000189e+00,1.490359e-01,-7.567099e-08
2.865000e+01,1.810828e+00,6.604876e+00,2.025125e+00,1.021393e+00,1.490359e-01,-7.568844e-08
2.866000e+01,1.830574e+00,6.615170e+00,1.924209e+00,1.036531e+00,1.490359e-01,-7.570298e-08
2.867000e+01,1.849315e+00,6.625587e+00,1.823910e+00,1.045933e+00,1.490359e-01,-7.571495e-08
2.868000e+01,1.867055e+00,6.636071e+00,1.724230e+00,1.049929e+00,1.490359e-01,-7.572456e-08
2.869000e+01,1.883801e+00,6.646569e+00,1.625175e+00,1.048845e+00,1.490359e-01,-7.573205e-08
2.870000e+01,1.899560e+00,6.657032e+00,1.526757e+00,1.043000e+00,1.490359e-01,-7.573775e-08
2.871000e+01,1.914339e+00,6.667414e+00,1.428986e+00,1.032712e+00,1.490359e-01,-7.574199e-08
2.872000e+01,1.928142e+00,6.677672e+00,1.331873e+00,1.018292e+00,1.490359e-01,-7.574486e-08
2.873000e+01,1.940978e+00,6.687767e+00,1.235429e+00,1.000047e+00,1.490359e-01,-7.574663e-08
2.874000e+01,1.952853e+00,6.697661e+00,1.139660e+00,9.782788e-01,1.490359e-01,-7.574752e-08
2.875000e+01,1.963774e+00,6.707322e+00,1.044570e+00,9.532823e-01,1.490359e-01,-7.574773e-08
2.876000e+01,1.973747e+00,6.716717e+00,9.501580e-01,9.253471e-01,1.490359e-01,-7.574736e-08
2.877000e+01,1.982779e+00,6.725820e+00,8.564191e-01,8.947569e-01,1.490359e-01,-7.574654e-08
2.878000e+01,1.990877e+00,6.734604e+00,7.633434e-01,8.617893e-01,1.490359e-01,-7.574544e-08
2.879000e+01,1.998048e+00,6.743049e+00,6.709159e-01,8.267159e-01,1.490359e-01,-7.574405e-08
2.880000e+01,2.004298e+00,6.751133e+00,5.791168e-01,7.898028e-01,1.490359e-01,-7.574267e-08
2.881000e+01,2.009632e+00,6.758839e+00,4.879209e-01,7.513102e-01,1.490359e-01,-7.574122e-08
2.882000e+01,2.014058e+00,6.766154e+00,3.972986e-01,7.114935e-01,1.490359e-01,-7.573984e-08
2.883000e+01,2.017580e+00,6.773066e+00,3.072152e-01,6.706029e-01,1.490359e-01,-7.573849e-08
2.884000e+01,2.020204e+00,6.779564e+00,2.176320e-01,6.288846e-01,1.490359e-01,-7.573732e-08
2.885000e+01,2.021934e+00,6.785641e+00,1.285059e-01,5.865804e-01,1.490359e-01,-7.573630e-08
2.886000e+01,2.022776e+00,6.791294e+00,3.979003e-02,5.439292e-01,1.490359e-01,-7.573548e-08
2.887000e+01,2.022731e+00,6.796520e+00,-4.856576e-02,5.011666e-01,1.490359e-01,-7.573468e-08
2.888000e+01,2.021805e+00,6.801318e+00,-1.366149e-01,4.585262e-01,1.490359e-01,-7.573420e-08
2.889000e+01,2.020000e+00,6.805691e+00,-2.244134e-01,4.162397e-01,1.490359e-01,-7.573387e-08
2.890000e+01,2.017318e+00,6.809645e+00,-3.120200e-01,3.745379e-01,1.490359e-01,-7.573363e-08
2.891000e+01,2.013760e+00,6.813185e+00,-3.994953e-01,3.336508e-01,1.490359e-01,-7.573355e-08
2.892000e+01,2.009328e+00,6.816321e+00,-4.869019e-01,2.938090e-01,1.490359e-01,-7.573367e-08
2.893000e+01,2.004022e+00,6.819065e+00,-5.743042e-01,2.552433e-01,1.490359e-01,-7.573379e-08
2.894000e+01,1.997842e+00,6.821431e+00,-6.617678e-01,2.181861e-01,1.490359e-01,-7.573373e-08
2.895000e+01,1.990786e+00,6.823435e+00,-7.493599e-01,1.828719e-01,1.490359e-01,-7.573371e-08
2.896000e+01,1.982854e+00,6.825095e+00,-8.371491e-01,1.495375e-01,1.490359e-01,-7.573363e-08
2.897000e+01,1.974042e+00,6.826433e+00,-9.252051e-01,1.184230e-01,1.490359e-01,-7.573336e-08
2.898000e+01,1.964349e+00,6.827472e+00,-1.013600e+00,8.977197e-02,1.490359e-01,-7.573271e-08
2.899000e+01,1.953769e+00,6.828237e+00,-1.102406e+00,6.383266e-02,1.490359e-01,-7.573166e-08
2.900000e+01,1.942299e+00,6.828758e+00,-1.191699e+00,4.085810e-02,1.490359e-01,-7.573012e-08
2.901000e+01,1.929933e+00,6.829065e+00,-1.281557e+00,2.110692e-02,1.490359e-01,-7.572804e-08
2.902000e+01,1.916666e+00,6.829192e+00,-1.372062e+00,4.843974e-03,1.490359e-01,-7.572513e-08
2.903000e+01,1.902489e+00,6.829175e+00,-1.463299e+00,-7.658918e-03,1.490359e-01,-7.572135e-08
2.904000e+01,1.887397e+00,6.829052e+00,-1.555360e+00,-1.612224e-02,1.490359e-01,-7.571641e-08
2.905000e+01,1.871379e+00,6.828867e+00,-1.648341e+00,-2.025791e-02,1.490359e-01,-7.571017e-08
2.906000e+01,1.854427e+00,6.828663e+00,-1.742349e+00,-1.976833e-02,1.490359e-01,-7.570241e-08
2.907000e+01,1.836528e+00,6.828488e+00,-1.837498e+00,-1.434529e-02,1.490359e-01,-7.569284e-08
2.908000e+01,1.817672e+00,6.828393e+00,-1.933915e+00,-3.668691e-03,1.490359e-01,-7.568119e-08
2.909000e+01,1.797845e+00,6.828433e+00,-2.031742e+00,1.259492e-02,1.490359e-01,-7.566714e-08
2.910000e+01,1.777032e+00,6.828665e+00,-2.131135e+00,3.479404e-02,1.490359e-01,-7.565040e-08
2.911000e+01,1.755217e+00,6.829150e+00,-2.232273e+00,6.329421e-02,1.490359e-01,-7.563040e-08
2.912000e+01,1.732380e+00,6.829953e+00,-2.335357e+00,9.848029e-02,1.490359e-01,-7.560697e-08
2.913000e+01,1.708502e+00,6.831143e+00,-2.440615e+00,1.407590e-01,1.490359e-01,-7.557966e-08
2.914000e+01,1.683560e+00,6.832793e+00,-2.548307e+00,1.905618e-01,1.490359e-01,-7.554813e-08
2.915000e+01,1.657527e+00,6.834981e+00,-2.658729e+00,2.483478e-01,1.490359e-01,-7.551220e-08
2.916000e+01,1.630375e+00,6.837789e+00,-2.772219e+00,3.146070e-01,1.490359e-01,-7.547170e-08
2.917000e+01,1.602071e+00,6.841303e+00,-2.889159e+00,3.898624e-01,1.490359e-01,-7.542696e-08
2.918000e+01,1.572579e+00,6.845618e+00,-3.009983e+00,4.746723e-01,1.490359e-01,-7.537888e-08
2.919000e+01,1.541857e+00,6.850830e+00,-3.135179e+00,5.696291e-01,1.490359e-01,-7.532927e-08
2.920000e+01,1.509859e+00,6.857046e+00,-3.265289e+00,6.753555e-01,1.490359e-01,-7.528184e-08
2.921000e+01,1.476533e+00,6.864376e+00,-3.400911e+00,7.924930e-01,1.490359e-01,-7.524291e-08
2.922000e+01,1.441820e+00,6.872936e+00,-3.542680e+00,9.216797e-01,1.490359e-01,-7.522277e-08
